
Source node,  Dest node,   traffic,  Optical Reach,  Modulation Format,  OSNR,  num Hops,    Q_margin
8	, 30	,      804.000	,     1040.000	, 8	,       17.789	, 13	,        1.000	 

19	, 22	,       15.000	,      880.000	, 8	,       18.534	, 11	,        2.000	 

22	, 17	,      521.000	,     3520.000	, 4	,       12.184	, 44	,        2.000	 

9	, 19	,      223.000	,     2720.000	, 4	,       13.403	, 34	,        1.000	 

3	, 7	,      754.000	,     2640.000	, 4	,       13.543	, 33	,        2.000	 

36	, 7	,      605.000	,     1200.000	, 8	,       17.147	, 15	,        0.000	 

9	, 35	,      731.000	,     1840.000	, 8	,       15.211	, 23	,        0.000	 

19	, 15	,      187.000	,     4160.000	, 4	,       11.378	, 52	,        0.000	 

1	, 34	,      374.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

7	, 28	,      595.000	,     2240.000	, 4	,       14.307	, 28	,        1.000	 

15	, 12	,       40.000	,     3040.000	, 4	,       12.880	, 38	,        1.000	 

11	, 34	,      507.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

34	, 21	,      529.000	,     3440.000	, 4	,       12.294	, 43	,        1.000	 

5	, 16	,      672.000	,     3040.000	, 4	,       12.880	, 38	,        2.000	 

17	, 29	,      344.000	,      480.000	, 12	,       21.217	, 6	,        0.000	 

6	, 17	,      704.000	,     1680.000	, 8	,       15.626	, 21	,        0.000	 

18	, 9	,      566.000	,     2080.000	, 4	,       14.648	, 26	,        1.000	 

6	, 4	,      294.000	,     2480.000	, 4	,       13.835	, 31	,        0.000	 

14	, 6	,      767.000	,     2080.000	, 4	,       14.648	, 26	,        1.000	 

34	, 13	,      505.000	,     2880.000	, 4	,       13.135	, 36	,        0.000	 

0	, 26	,      476.000	,      720.000	, 8	,       19.426	, 9	,        2.000	 

21	, 8	,      123.000	,     2800.000	, 4	,       13.268	, 35	,        1.000	 

22	, 8	,      786.000	,     2240.000	, 4	,       14.307	, 28	,        0.000	 

9	, 23	,      157.000	,     1360.000	, 8	,       16.584	, 17	,        0.000	 

13	, 5	,      449.000	,      640.000	, 8	,       19.947	, 8	,        1.000	 

30	, 3	,      415.000	,      560.000	, 8	,       20.537	, 7	,        0.000	 

34	, 13	,      354.000	,     2880.000	, 4	,       13.135	, 36	,        0.000	 

28	, 30	,      505.000	,     1920.000	, 8	,       15.016	, 24	,        2.000	 

20	, 13	,      240.000	,     3520.000	, 4	,       12.184	, 44	,        0.000	 

16	, 18	,      762.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

8	, 5	,      282.000	,     3040.000	, 4	,       12.880	, 38	,        2.000	 

4	, 0	,      747.000	,      960.000	, 8	,       18.146	, 12	,        2.000	 

17	, 2	,      431.000	,     1600.000	, 8	,       15.848	, 20	,        2.000	 

7	, 11	,      308.000	,      320.000	, 12	,       22.998	, 4	,        2.000	 

8	, 5	,      194.000	,     3040.000	, 4	,       12.880	, 38	,        2.000	 

35	, 2	,      117.000	,     2320.000	, 4	,       14.144	, 29	,        1.000	 

33	, 26	,      463.000	,     2080.000	, 4	,       14.648	, 26	,        1.000	 

28	, 4	,      624.000	,     2080.000	, 4	,       14.648	, 26	,        2.000	 

12	, 21	,      639.000	,     1600.000	, 8	,       15.848	, 20	,        0.000	 

3	, 36	,      766.000	,     2400.000	, 4	,       13.987	, 30	,        2.000	 

36	, 1	,      769.000	,     3040.000	, 4	,       12.880	, 38	,        1.000	 

31	, 11	,      511.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

29	, 7	,      157.000	,     3360.000	, 4	,       12.406	, 42	,        1.000	 

29	, 15	,      711.000	,     6480.000	, 4	,        9.163	, 81	,        2.000	 

7	, 24	,      928.000	,     2640.000	, 4	,       13.543	, 33	,        0.000	 

22	, 5	,      363.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

18	, 17	,      995.000	,     3760.000	, 4	,       11.867	, 47	,        0.000	 

36	, 33	,      432.000	,     1440.000	, 8	,       16.325	, 18	,        2.000	 

15	, 12	,      347.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

28	, 10	,      925.000	,     3840.000	, 4	,       11.766	, 48	,        1.000	 

36	, 15	,      979.000	,     3600.000	, 4	,       12.076	, 45	,        1.000	 

8	, 21	,      972.000	,     2800.000	, 4	,       13.268	, 35	,        2.000	 

8	, 4	,       61.000	,     1200.000	, 8	,       17.147	, 15	,        0.000	 

23	, 29	,      941.000	,     3760.000	, 4	,       11.867	, 47	,        1.000	 

12	, 27	,      373.000	,     1440.000	, 8	,       16.325	, 18	,        0.000	 

29	, 1	,       27.000	,     4800.000	, 4	,       10.677	, 60	,        2.000	 

6	, 16	,      359.000	,     3680.000	, 4	,       11.971	, 46	,        0.000	 

29	, 12	,      164.000	,     3440.000	, 4	,       12.294	, 43	,        2.000	 

29	, 22	,      747.000	,     3200.000	, 4	,       12.638	, 40	,        1.000	 

12	, 10	,       45.000	,     2240.000	, 4	,       14.307	, 28	,        0.000	 

30	, 4	,      576.000	,     2240.000	, 4	,       14.307	, 28	,        1.000	 

7	, 25	,      380.000	,     2880.000	, 4	,       13.135	, 36	,        1.000	 

9	, 10	,      998.000	,     2800.000	, 4	,       13.268	, 35	,        0.000	 

36	, 0	,      253.000	,     1520.000	, 8	,       16.081	, 19	,        0.000	 

25	, 36	,      731.000	,     1680.000	, 8	,       15.626	, 21	,        2.000	 

6	, 24	,      733.000	,     3840.000	, 4	,       11.766	, 48	,        2.000	 

26	, 15	,      287.000	,     3680.000	, 4	,       11.971	, 46	,        0.000	 

34	, 31	,      122.000	,     2080.000	, 4	,       14.648	, 26	,        1.000	 

10	, 13	,      384.000	,      480.000	, 12	,       21.217	, 6	,        0.000	 

18	, 11	,      593.000	,     1200.000	, 8	,       17.147	, 15	,        1.000	 

3	, 28	,      862.000	,     1360.000	, 8	,       16.584	, 17	,        1.000	 

1	, 16	,      128.000	,     2320.000	, 4	,       14.144	, 29	,        0.000	 

26	, 36	,      184.000	,     1200.000	, 8	,       17.147	, 15	,        1.000	 

9	, 0	,      925.000	,     1520.000	, 8	,       16.081	, 19	,        0.000	 

17	, 12	,       51.000	,     3520.000	, 4	,       12.184	, 44	,        1.000	 

6	, 20	,      364.000	,      880.000	, 8	,       18.534	, 11	,        0.000	 

23	, 7	,      380.000	,     1120.000	, 8	,       17.457	, 14	,        1.000	 

32	, 28	,      493.000	,     1280.000	, 8	,       16.857	, 16	,        1.000	 

25	, 11	,      264.000	,     2560.000	, 4	,       13.687	, 32	,        0.000	 

32	, 22	,      717.000	,      560.000	, 8	,       20.537	, 7	,        0.000	 

14	, 15	,       29.000	,     2400.000	, 4	,       13.987	, 30	,        0.000	 

16	, 12	,      958.000	,     2240.000	, 4	,       14.307	, 28	,        0.000	 

3	, 9	,      205.000	,     2240.000	, 4	,       14.307	, 28	,        1.000	 

14	, 3	,      357.000	,     2080.000	, 4	,       14.648	, 26	,        2.000	 

30	, 28	,      490.000	,     1920.000	, 8	,       15.016	, 24	,        2.000	 

26	, 13	,      217.000	,     1840.000	, 8	,       15.211	, 23	,        0.000	 

2	, 23	,      868.000	,     2480.000	, 4	,       13.835	, 31	,        2.000	 

14	, 22	,      292.000	,     1520.000	, 8	,       16.081	, 19	,        1.000	 

6	, 3	,      722.000	,     3120.000	, 4	,       12.758	, 39	,        1.000	 

11	, 22	,      224.000	,     1200.000	, 8	,       17.147	, 15	,        1.000	 

13	, 3	,       27.000	,     3760.000	, 4	,       11.867	, 47	,        2.000	 

36	, 30	,      795.000	,     2960.000	, 4	,       13.006	, 37	,        1.000	 

4	, 25	,      455.000	,     2720.000	, 4	,       13.403	, 34	,        2.000	 

12	, 8	,      139.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

27	, 34	,      987.000	,     1280.000	, 8	,       16.857	, 16	,        0.000	 

13	, 24	,      956.000	,     3440.000	, 4	,       12.294	, 43	,        2.000	 

21	, 17	,      217.000	,     2160.000	, 4	,       14.475	, 27	,        0.000	 

35	, 8	,      460.000	,     1040.000	, 8	,       17.789	, 13	,        0.000	 

7	, 11	,      989.000	,      320.000	, 12	,       22.998	, 4	,        0.000	 

20	, 15	,      320.000	,     5360.000	, 4	,       10.127	, 67	,        2.000	 

29	, 18	,      826.000	,     4240.000	, 4	,       11.285	, 53	,        1.000	 

34	, 0	,      492.000	,     1760.000	, 8	,       15.414	, 22	,        1.000	 

34	, 30	,      451.000	,     1920.000	, 8	,       15.016	, 24	,        0.000	 

4	, 27	,       55.000	,      480.000	, 12	,       21.217	, 6	,        0.000	 

5	, 31	,      250.000	,     3200.000	, 4	,       12.638	, 40	,        1.000	 

6	, 30	,      604.000	,     3680.000	, 4	,       11.971	, 46	,        1.000	 

8	, 28	,      221.000	,     1840.000	, 8	,       15.211	, 23	,        1.000	 

10	, 12	,      442.000	,     2240.000	, 4	,       14.307	, 28	,        0.000	 

17	, 12	,      244.000	,     3520.000	, 4	,       12.184	, 44	,        2.000	 

10	, 6	,      165.000	,     2800.000	, 4	,       13.268	, 35	,        0.000	 

19	, 28	,      908.000	,     1440.000	, 8	,       16.325	, 18	,        0.000	 

24	, 21	,       43.000	,     4000.000	, 4	,       11.568	, 50	,        2.000	 

27	, 12	,      367.000	,     1440.000	, 8	,       16.325	, 18	,        1.000	 

18	, 20	,      567.000	,     2960.000	, 4	,       13.006	, 37	,        0.000	 

28	, 23	,      817.000	,     1280.000	, 8	,       16.857	, 16	,        2.000	 

16	, 19	,      258.000	,     3360.000	, 4	,       12.406	, 42	,        2.000	 

12	, 6	,      621.000	,     1840.000	, 8	,       15.211	, 23	,        2.000	 

5	, 27	,      629.000	,     2320.000	, 4	,       14.144	, 29	,        1.000	 

10	, 11	,      206.000	,     1920.000	, 8	,       15.016	, 24	,        2.000	 

10	, 0	,      961.000	,     1280.000	, 8	,       16.857	, 16	,        0.000	 

30	, 6	,       78.000	,     3680.000	, 4	,       11.971	, 46	,        1.000	 

5	, 33	,      151.000	,     2720.000	, 4	,       13.403	, 34	,        1.000	 

17	, 25	,      914.000	,     3760.000	, 4	,       11.867	, 47	,        1.000	 

14	, 22	,      520.000	,     1520.000	, 8	,       16.081	, 19	,        1.000	 

31	, 5	,      604.000	,     3200.000	, 4	,       12.638	, 40	,        1.000	 

13	, 33	,       14.000	,     2960.000	, 4	,       13.006	, 37	,        2.000	 

25	, 18	,      464.000	,     3760.000	, 4	,       11.867	, 47	,        0.000	 

21	, 25	,      200.000	,     1600.000	, 8	,       15.848	, 20	,        1.000	 

0	, 19	,      632.000	,     1360.000	, 8	,       16.584	, 17	,        2.000	 

0	, 15	,      506.000	,     2960.000	, 4	,       13.006	, 37	,        2.000	 

0	, 16	,      616.000	,     2160.000	, 4	,       14.475	, 27	,        1.000	 

18	, 32	,      795.000	,     1840.000	, 8	,       15.211	, 23	,        0.000	 

33	, 25	,      579.000	,     1840.000	, 8	,       15.211	, 23	,        0.000	 

10	, 19	,      262.000	,     2640.000	, 4	,       13.543	, 33	,        2.000	 

8	, 20	,      772.000	,     4160.000	, 4	,       11.378	, 52	,        1.000	 

30	, 25	,      578.000	,     2160.000	, 4	,       14.475	, 27	,        0.000	 

30	, 6	,      549.000	,     3680.000	, 4	,       11.971	, 46	,        0.000	 

33	, 27	,      442.000	,      400.000	, 12	,       22.018	, 5	,        1.000	 

26	, 10	,      763.000	,     2000.000	, 4	,       14.829	, 25	,        2.000	 

20	, 25	,      309.000	,     2960.000	, 4	,       13.006	, 37	,        0.000	 

0	, 25	,      664.000	,     3200.000	, 4	,       12.638	, 40	,        1.000	 

19	, 3	,      974.000	,     2800.000	, 4	,       13.268	, 35	,        1.000	 

4	, 3	,      488.000	,     1680.000	, 8	,       15.626	, 21	,        2.000	 

4	, 7	,      725.000	,     1280.000	, 8	,       16.857	, 16	,        1.000	 

27	, 33	,       84.000	,      400.000	, 12	,       22.018	, 5	,        1.000	 

16	, 35	,      813.000	,     1520.000	, 8	,       16.081	, 19	,        0.000	 

9	, 32	,      699.000	,     1920.000	, 8	,       15.016	, 24	,        2.000	 

7	, 4	,      404.000	,     1280.000	, 8	,       16.857	, 16	,        0.000	 

4	, 29	,      484.000	,     4480.000	, 4	,       11.016	, 56	,        1.000	 

8	, 19	,      941.000	,     3120.000	, 4	,       12.758	, 39	,        0.000	 

10	, 36	,      394.000	,     2800.000	, 4	,       13.268	, 35	,        1.000	 

14	, 15	,      231.000	,     2400.000	, 4	,       13.987	, 30	,        1.000	 

6	, 17	,      668.000	,     1680.000	, 8	,       15.626	, 21	,        2.000	 

36	, 17	,        9.000	,     3200.000	, 4	,       12.638	, 40	,        0.000	 

3	, 2	,      399.000	,     2880.000	, 4	,       13.135	, 36	,        1.000	 

23	, 34	,      718.000	,     1600.000	, 8	,       15.848	, 20	,        1.000	 

11	, 5	,      963.000	,     1520.000	, 8	,       16.081	, 19	,        2.000	 

14	, 8	,      225.000	,     1600.000	, 8	,       15.848	, 20	,        0.000	 

36	, 1	,      716.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

3	, 24	,      870.000	,     3040.000	, 4	,       12.880	, 38	,        2.000	 

33	, 7	,      528.000	,     1680.000	, 8	,       15.626	, 21	,        1.000	 

6	, 4	,      476.000	,     2480.000	, 4	,       13.835	, 31	,        2.000	 

19	, 22	,      504.000	,      880.000	, 8	,       18.534	, 11	,        0.000	 

32	, 27	,       14.000	,     1760.000	, 8	,       15.414	, 22	,        2.000	 

13	, 12	,      121.000	,     2080.000	, 4	,       14.648	, 26	,        0.000	 

30	, 31	,      978.000	,     3600.000	, 4	,       12.076	, 45	,        2.000	 

18	, 7	,        4.000	,      880.000	, 8	,       18.534	, 11	,        0.000	 

1	, 12	,      173.000	,     2960.000	, 4	,       13.006	, 37	,        0.000	 

17	, 29	,      558.000	,      480.000	, 12	,       21.217	, 6	,        2.000	 

21	, 35	,      437.000	,     1760.000	, 8	,       15.414	, 22	,        2.000	 

12	, 23	,      169.000	,      480.000	, 12	,       21.217	, 6	,        1.000	 

2	, 27	,      301.000	,     3120.000	, 4	,       12.758	, 39	,        2.000	 

18	, 8	,      721.000	,     2720.000	, 4	,       13.403	, 34	,        2.000	 

20	, 12	,      765.000	,     2720.000	, 4	,       13.403	, 34	,        2.000	 

27	, 30	,       63.000	,     1760.000	, 8	,       15.414	, 22	,        1.000	 

36	, 9	,      679.000	,     2160.000	, 4	,       14.475	, 27	,        0.000	 

12	, 16	,      649.000	,     2240.000	, 4	,       14.307	, 28	,        0.000	 

24	, 27	,      251.000	,     1840.000	, 8	,       15.211	, 23	,        1.000	 

11	, 14	,      244.000	,      960.000	, 8	,       18.146	, 12	,        1.000	 

25	, 9	,      337.000	,     3280.000	, 4	,       12.520	, 41	,        1.000	 

15	, 32	,      133.000	,     3360.000	, 4	,       12.406	, 42	,        0.000	 

7	, 32	,      381.000	,      960.000	, 8	,       18.146	, 12	,        0.000	 

33	, 22	,      129.000	,     1120.000	, 8	,       17.457	, 14	,        0.000	 

21	, 30	,      791.000	,     2880.000	, 4	,       13.135	, 36	,        1.000	 

5	, 2	,      718.000	,     3280.000	, 4	,       12.520	, 41	,        2.000	 

35	, 23	,      627.000	,      960.000	, 8	,       18.146	, 12	,        1.000	 

28	, 3	,      514.000	,     1360.000	, 8	,       16.584	, 17	,        1.000	 

14	, 24	,      255.000	,     1760.000	, 8	,       15.414	, 22	,        2.000	 

16	, 8	,      117.000	,      480.000	, 12	,       21.217	, 6	,        0.000	 

11	, 7	,      391.000	,      320.000	, 12	,       22.998	, 4	,        0.000	 

10	, 6	,      525.000	,     2800.000	, 4	,       13.268	, 35	,        0.000	 

26	, 7	,      354.000	,      400.000	, 12	,       22.018	, 5	,        2.000	 

2	, 10	,       19.000	,     3680.000	, 4	,       11.971	, 46	,        0.000	 

26	, 3	,      122.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

25	, 29	,      532.000	,     3440.000	, 4	,       12.294	, 43	,        0.000	 

32	, 14	,       15.000	,      960.000	, 8	,       18.146	, 12	,        0.000	 

35	, 8	,      405.000	,     1040.000	, 8	,       17.789	, 13	,        0.000	 

8	, 24	,      638.000	,     2560.000	, 4	,       13.687	, 32	,        2.000	 

22	, 36	,      585.000	,      320.000	, 12	,       22.998	, 4	,        2.000	 

30	, 0	,      175.000	,     3200.000	, 4	,       12.638	, 40	,        0.000	 

22	, 35	,      753.000	,     1520.000	, 8	,       16.081	, 19	,        0.000	 

15	, 35	,      942.000	,     3280.000	, 4	,       12.520	, 41	,        0.000	 

7	, 15	,      689.000	,     3280.000	, 4	,       12.520	, 41	,        2.000	 

13	, 12	,      951.000	,     2080.000	, 4	,       14.648	, 26	,        1.000	 

5	, 23	,        6.000	,     2320.000	, 4	,       14.144	, 29	,        0.000	 

5	, 7	,      469.000	,     1200.000	, 8	,       17.147	, 15	,        2.000	 

36	, 14	,       23.000	,     1200.000	, 8	,       17.147	, 15	,        2.000	 

23	, 15	,      233.000	,     2800.000	, 4	,       13.268	, 35	,        1.000	 

17	, 19	,      663.000	,     2640.000	, 4	,       13.543	, 33	,        2.000	 

16	, 6	,      730.000	,     3680.000	, 4	,       11.971	, 46	,        0.000	 

27	, 9	,      989.000	,     1040.000	, 8	,       17.789	, 13	,        2.000	 

20	, 30	,      664.000	,     4240.000	, 4	,       11.285	, 53	,        1.000	 

15	, 1	,      668.000	,     4160.000	, 4	,       11.378	, 52	,        0.000	 

29	, 8	,       55.000	,     4640.000	, 4	,       10.844	, 58	,        0.000	 

4	, 14	,      555.000	,      400.000	, 12	,       22.018	, 5	,        2.000	 

24	, 8	,      515.000	,     2560.000	, 4	,       13.687	, 32	,        1.000	 

34	, 19	,      581.000	,     2960.000	, 4	,       13.006	, 37	,        0.000	 

3	, 29	,      686.000	,     4160.000	, 4	,       11.378	, 52	,        1.000	 

35	, 3	,      746.000	,      560.000	, 8	,       20.537	, 7	,        1.000	 

24	, 19	,      787.000	,     3520.000	, 4	,       12.184	, 44	,        1.000	 

